organism_1	organism_2	orthogroup	orthologs_organism_1	orthologs_organism_2
655844	5530	OG0006838	XP_007822045.2	KID68462.1
655844	5530	OG0006839	XP_007822044.1	KID68463.1
655844	5530	OG0006840	XP_007822043.1	KID68464.1
655844	5530	OG0006841	XP_007822042.1	KID68465.1
655844	5530	OG0006842	XP_007822041.1	KID68466.1
655844	5530	OG0006843	XP_007822040.1	KID68467.1
655844	5530	OG0006844	XP_007822039.2	KID68468.1
655844	5530	OG0006845	XP_007822038.1	KID68469.1
655844	5530	OG0006846	XP_007822037.1	KID68470.1
655844	5530	OG0006847	XP_007822036.1	KID68471.1
655844	5530	OG0006848	XP_007822035.1	KID68472.1
655844	5530	OG0006849	XP_007822034.1	KID68473.1
655844	5530	OG0006850	XP_007822033.1	KID68474.1
655844	5530	OG0006851	XP_007822032.2	KID68475.1
655844	5530	OG0006852	XP_007822031.2	KID68476.1
655844	5530	OG0006853	XP_007822030.2	KID68477.1
655844	5530	OG0006854	XP_007822029.1	KID68478.1
655844	5530	OG0006855	XP_007822028.1	KID68479.1
655844	5530	OG0006856	XP_007822027.1	KID68480.1
655844	5530	OG0006857	XP_007822026.2	KID68481.1
655844	5530	OG0006858	XP_007822025.1	KID68482.1
655844	5530	OG0006859	XP_007822024.1	KID68483.1
655844	5530	OG0006860	XP_007822023.1	KID68484.1
655844	5530	OG0006861	XP_007822021.1	KID68486.1
655844	5530	OG0006862	XP_007822017.1	KID68490.1
655844	5530	OG0006863	XP_007822016.2	KID68491.1
655844	5530	OG0006864	XP_007822015.1	KID68492.1
655844	5530	OG0006865	XP_007822011.1	KID68495.1
655844	5530	OG0006866	XP_007822010.1	KID68496.1
655844	5530	OG0006867	XP_007822009.1	KID68497.1
655844	5530	OG0006868	XP_007822008.1	KID68498.1
655844	5530	OG0006869	XP_007822007.1	KID68499.1
655844	5530	OG0006870	XP_007822006.2	KID68500.1
655844	5530	OG0006871	XP_007822005.1	KID68501.1
655844	5530	OG0006872	XP_007822004.1	KID68502.1
655844	5530	OG0006873	XP_007822003.1	KID68503.1
655844	5530	OG0006874	XP_007822002.1	KID68504.1
655844	5530	OG0006875	XP_007822001.1	KID68505.1
655844	5530	OG0006876	XP_007822000.1	KID68506.1
655844	5530	OG0006877	XP_007821999.1	KID68507.1
655844	5530	OG0006878	XP_007821998.1	KID68508.1
655844	5530	OG0006879	XP_007821997.1	KID68509.1
655844	5530	OG0006880	XP_007821996.1	KID68510.1
655844	5530	OG0006881	XP_007821995.2	KID68511.1
655844	5530	OG0006882	XP_007821994.1	KID68512.1
655844	5530	OG0006883	XP_007821993.1	KID68513.1
655844	5530	OG0006884	XP_007821992.1	KID68514.1
655844	5530	OG0006885	XP_007821991.1	KID68515.1
655844	5530	OG0006886	XP_007821990.1	KID68516.1
655844	5530	OG0006887	XP_007821989.1	KID68517.1
655844	5530	OG0006888	XP_007821988.2	KID68518.1
655844	5530	OG0006889	XP_007821987.1	KID68519.1
655844	5530	OG0006890	XP_007821986.1	KID68520.1
655844	5530	OG0006891	XP_007821985.2	KID68521.1
655844	5530	OG0006892	XP_007821984.1	KID68522.1
655844	5530	OG0006893	XP_007821983.1	KID68523.1
655844	5530	OG0006894	XP_007821982.1	KID68524.1
655844	5530	OG0006895	XP_007821980.2	KID68525.1
655844	5530	OG0006896	XP_007821979.1	KID68526.1
655844	5530	OG0006897	XP_007821978.2	KID68527.1
655844	5530	OG0006898	XP_007821977.1	KID68528.1
655844	5530	OG0006899	XP_007821975.1	KID68529.1
655844	5530	OG0006900	XP_007821974.1	KID68530.1
655844	5530	OG0006901	XP_007821972.1	KID68532.1
655844	5530	OG0006902	XP_007821971.1	KID68533.1
655844	5530	OG0006903	XP_007821970.2	KID68534.1
655844	5530	OG0006904	XP_007821969.2	KID68535.1
655844	5530	OG0006905	XP_007821968.1	KID68536.1
655844	5530	OG0006906	XP_007821967.2	KID68537.1
655844	5530	OG0006907	XP_007821966.1	KID68538.1
655844	5530	OG0006908	XP_007821965.1	KID68539.1
655844	5530	OG0006909	XP_007821964.1	KID68540.1
655844	5530	OG0006910	XP_007821963.1	KID68541.1
655844	5530	OG0006911	XP_007821962.1	KID68542.1
655844	5530	OG0006912	XP_007821961.1	KID68543.1
655844	5530	OG0006913	XP_007821960.1	KID68544.1
655844	5530	OG0006914	XP_007821959.2	KID68545.1
655844	5530	OG0006915	XP_007821958.2	KID68546.1
655844	5530	OG0006916	XP_007821957.1	KID68547.1
655844	5530	OG0006917	XP_007821956.1	KID68548.1
655844	5530	OG0006918	XP_007821954.1	KID68550.1
655844	5530	OG0006919	XP_007821953.1	KID68551.1
655844	5530	OG0006920	XP_007821952.1	KID68552.1
655844	5530	OG0006921	XP_007821951.1	KID68553.1
655844	5530	OG0006922	XP_007821950.1	KID68554.1
655844	5530	OG0006923	XP_011411035.1	KID68555.1
655844	5530	OG0006924	XP_007821949.1	KID68556.1
655844	5530	OG0006925	XP_007821948.1	KID68557.1
655844	5530	OG0006926	XP_007821947.1	KID68558.1
655844	5530	OG0006927	XP_007821946.1	KID68559.1
655844	5530	OG0006928	XP_007821945.1	KID68560.1
655844	5530	OG0006929	XP_007821944.2	KID68561.1
655844	5530	OG0006930	XP_007821943.1	KID68562.1
655844	5530	OG0006931	XP_007821942.1	KID68564.1
655844	5530	OG0006932	XP_007821941.1	KID68565.1
655844	5530	OG0006933	XP_007821940.2	KID68566.1
655844	5530	OG0006934	XP_007821939.2	KID68567.1
655844	5530	OG0006935	XP_007821938.2	KID68568.1
655844	5530	OG0006936	XP_007821937.1	KID68569.1
655844	5530	OG0006937	XP_007821936.2	KID68570.1
655844	5530	OG0006938	XP_007821935.2	KID68571.1
655844	5530	OG0006939	XP_007821934.1	KID68572.1
655844	5530	OG0006940	XP_007821933.2	KID68573.1
655844	5530	OG0006941	XP_007821932.2	KID68574.1
655844	5530	OG0006942	XP_007821931.2	KID68575.1
655844	5530	OG0006943	XP_007821930.2	KID68576.1
655844	5530	OG0006944	XP_007821929.1	KID68577.1
655844	5530	OG0006945	XP_007821928.2	KID68578.1
655844	5530	OG0006946	XP_007821927.2	KID68579.1
655844	5530	OG0006947	XP_007821926.1	KID68580.1
655844	5530	OG0006948	XP_007821925.2	KID68582.1
655844	5530	OG0006949	XP_011411037.1	KID68583.1
655844	5530	OG0006950	XP_007821924.1	KID68584.1
655844	5530	OG0006951	XP_007821923.1	KID68585.1
655844	5530	OG0006952	XP_007821922.2	KID68586.1
655844	5530	OG0006953	XP_007821921.2	KID68587.1
655844	5530	OG0006954	XP_007821920.1	KID68588.1
655844	5530	OG0006955	XP_007821919.1	KID68589.1
655844	5530	OG0006956	XP_007821918.1	KID68590.1
655844	5530	OG0006957	XP_007821917.1	KID68591.1
655844	5530	OG0006958	XP_007821916.2	KID68592.1
655844	5530	OG0006959	XP_007821915.2	KID68593.1
655844	5530	OG0006960	XP_007821914.1	KID68594.1
655844	5530	OG0006961	XP_007821913.1	KID68595.1
655844	5530	OG0006962	XP_007821912.1	KID68596.1
655844	5530	OG0006963	XP_007821911.1	KID68597.1
655844	5530	OG0006964	XP_007821910.1	KID68598.1
655844	5530	OG0006965	XP_007821909.1	KID68599.1
655844	5530	OG0006966	XP_007821908.1	KID68600.1
655844	5530	OG0006967	XP_007821907.1	KID68601.1
655844	5530	OG0006968	XP_007821906.1	KID68602.1
655844	5530	OG0006969	XP_007821905.2	KID68603.1
655844	5530	OG0006970	XP_007821904.1	KID68604.1
655844	5530	OG0006971	XP_007821902.2	KID68606.1
655844	5530	OG0006972	XP_007821901.1	KID68607.1
655844	5530	OG0006973	XP_007821900.1	KID68608.1
655844	5530	OG0006974	XP_007821899.1	KID68609.1
655844	5530	OG0006975	XP_007821898.2	KID68610.1
655844	5530	OG0006976	XP_007821896.1	KID68612.1
655844	5530	OG0006977	XP_007821895.1	KID68613.1
655844	5530	OG0006978	XP_007821894.1	KID68614.1
655844	5530	OG0006979	XP_007821893.1	KID68615.1
655844	5530	OG0006980	XP_007821892.1	KID68616.1
655844	5530	OG0006981	XP_007821891.1	KID68617.1
655844	5530	OG0006982	XP_007821890.2	KID68618.1
655844	5530	OG0006983	XP_007821889.2	KID68619.1
655844	5530	OG0006984	XP_007821888.1	KID68620.1
655844	5530	OG0006985	XP_007821887.2	KID68621.1
655844	5530	OG0006986	XP_007821886.2	KID68622.1
655844	5530	OG0006987	XP_007821885.1	KID68623.1
655844	5530	OG0006988	XP_007821884.1	KID68624.1
655844	5530	OG0006989	XP_007821883.1	KID68625.1
655844	5530	OG0006990	XP_007821882.1	KID68626.1
655844	5530	OG0006991	XP_007821881.1	KID68627.1
655844	5530	OG0006992	XP_007821880.2	KID68628.1
655844	5530	OG0006993	XP_007821879.1	KID68629.1
655844	5530	OG0006994	XP_011411038.1	KID68630.1
655844	5530	OG0006995	XP_007821878.2	KID68631.1
655844	5530	OG0006996	XP_007821877.1	KID68632.1
655844	5530	OG0006997	XP_007821876.1	KID68633.1
655844	5530	OG0006998	XP_007821875.1	KID68634.1
655844	5530	OG0006999	XP_007821874.1	KID68635.1
655844	5530	OG0007000	XP_007821873.1	KID68636.1
655844	5530	OG0007001	XP_007821872.2	KID68637.1
655844	5530	OG0007002	XP_007821871.2	KID68638.1
655844	5530	OG0007003	XP_007821870.2	KID68639.1
655844	5530	OG0007004	XP_007821869.1	KID68640.1
655844	5530	OG0007005	XP_007821868.2	KID68641.1
655844	5530	OG0007006	XP_007821867.2	KID68642.1
655844	5530	OG0007007	XP_007821866.1	KID68643.1
655844	5530	OG0007008	XP_007821865.1	KID68644.1
655844	5530	OG0007009	XP_007821863.1	KID68646.1
655844	5530	OG0007010	XP_007821862.1	KID68647.1
655844	5530	OG0007011	XP_007821861.1	KID68648.1
655844	5530	OG0007012	XP_007821860.2	KID68649.1
655844	5530	OG0007013	XP_007821859.1	KID68650.1
655844	5530	OG0007014	XP_007821858.1	KID68651.1
655844	5530	OG0007015	XP_007821857.1	KID68652.1
655844	5530	OG0007016	XP_007821856.1	KID68653.1
655844	5530	OG0007017	XP_007821855.2	KID68654.1
655844	5530	OG0007018	XP_007821854.1	KID68655.1
655844	5530	OG0007019	XP_007821853.2	KID68656.1
655844	5530	OG0007020	XP_007821852.1	KID68657.1
655844	5530	OG0007021	XP_007821851.1	KID68658.1
655844	5530	OG0007022	XP_007821850.1	KID68659.1
655844	5530	OG0007023	XP_007821849.1	KID68660.1
655844	5530	OG0007024	XP_007821848.1	KID68661.1
655844	5530	OG0007025	XP_007821847.1	KID68662.1
655844	5530	OG0007026	XP_007821846.2	KID68663.1
655844	5530	OG0007027	XP_007821845.2	KID68664.1
655844	5530	OG0007028	XP_007821844.2	KID68666.1
655844	5530	OG0007029	XP_007821843.1	KID68667.1
655844	5530	OG0007030	XP_007821842.2	KID68668.1
655844	5530	OG0007031	XP_011411040.1	KID68669.1
655844	5530	OG0007032	XP_007821841.1	KID68670.1
655844	5530	OG0007033	XP_007821840.2	KID68671.1
655844	5530	OG0007034	XP_007821838.1	KID68673.1
655844	5530	OG0007035	XP_007821837.1	KID68674.1
655844	5530	OG0007036	XP_007821836.1	KID68675.1
655844	5530	OG0007037	XP_007821835.2	KID68676.1
655844	5530	OG0007038	XP_007821834.1	KID68677.1
655844	5530	OG0007039	XP_007821833.2	KID68678.1
655844	5530	OG0007040	XP_007821832.1	KID68679.1
655844	5530	OG0007041	XP_007821831.2	KID68680.1
655844	5530	OG0007042	XP_007821830.1	KID68681.1
655844	5530	OG0007043	XP_007821829.1	KID68682.1
655844	5530	OG0007044	XP_007821828.1	KID68683.1
655844	5530	OG0007045	XP_007821827.1	KID68684.1
655844	5530	OG0007046	XP_007821826.1	KID68685.1
655844	5530	OG0007047	XP_007821825.2	KID68686.1
655844	5530	OG0007048	XP_007821824.1	KID68687.1
655844	5530	OG0007049	XP_007821823.1	KID68688.1
655844	5530	OG0007050	XP_007821822.1	KID68689.1
655844	5530	OG0007051	XP_007821821.1	KID68690.1
655844	5530	OG0007052	XP_007821820.1	KID68691.1
655844	5530	OG0007053	XP_007821818.1	KID68693.1
655844	5530	OG0007054	XP_007821816.2	KID68695.1
655844	5530	OG0007055	XP_011411041.1	KID68696.1
655844	5530	OG0007056	XP_007821815.2	KID68697.1
655844	5530	OG0007057	XP_007821814.1	KID68698.1
655844	5530	OG0007058	XP_007821813.1	KID68699.1
655844	5530	OG0007059	XP_007821812.1	KID68700.1
655844	5530	OG0007060	XP_007821811.1	KID68701.1
655844	5530	OG0007061	XP_007821810.1	KID68702.1
655844	5530	OG0007062	XP_007821809.1	KID68703.1
655844	5530	OG0007063	XP_007821808.1	KID68704.1
655844	5530	OG0007064	XP_007821807.1	KID68705.1
655844	5530	OG0007065	XP_007821806.1	KID68706.1
655844	5530	OG0007066	XP_007821805.2	KID68707.1
655844	5530	OG0007067	XP_011411042.1	KID68708.1
655844	5530	OG0007068	XP_007821804.1	KID68709.1
655844	5530	OG0007069	XP_007821803.2	KID68710.1
655844	5530	OG0007070	XP_007821802.1	KID68711.1
655844	5530	OG0007071	XP_007821801.1	KID68712.1
655844	5530	OG0007072	XP_007821800.2	KID68713.1
655844	5530	OG0007073	XP_007821799.1	KID68714.1
655844	5530	OG0007074	XP_007821798.1	KID68715.1
655844	5530	OG0007075	XP_007821797.1	KID68716.1
655844	5530	OG0007076	XP_007821796.1	KID68717.1
655844	5530	OG0007077	XP_007821795.1	KID68718.1
655844	5530	OG0007078	XP_007821794.1	KID68719.1
655844	5530	OG0007079	XP_007821793.2	KID68720.1
655844	5530	OG0007080	XP_007821790.2	KID68723.1
655844	5530	OG0007081	XP_007821789.1	KID68724.1
655844	5530	OG0007082	XP_007821788.1	KID68725.1
655844	5530	OG0007083	XP_007821787.1	KID68726.1
655844	5530	OG0007084	XP_007821785.1	KID68728.1
655844	5530	OG0007085	XP_007821784.2	KID68729.1
655844	5530	OG0007086	XP_007821783.1	KID68730.1
655844	5530	OG0007087	XP_007821782.1	KID68731.1
655844	5530	OG0007088	XP_007821781.2	KID68732.1
655844	5530	OG0007089	XP_007821780.1	KID68733.1
655844	5530	OG0007090	XP_007821779.1	KID68734.1
655844	5530	OG0007091	XP_007821778.1	KID68735.1
655844	5530	OG0007092	XP_007821777.1	KID68736.1
655844	5530	OG0007093	XP_007821776.2	KID68737.1
655844	5530	OG0007094	XP_007821775.1	KID68738.1
655844	5530	OG0007095	XP_007821773.1	KID68740.1
655844	5530	OG0007096	XP_007821772.1	KID68741.1
655844	5530	OG0007097	XP_007821771.1	KID68742.1
655844	5530	OG0007098	XP_007821770.1	KID68743.1
655844	5530	OG0007099	XP_007821769.2	KID68744.1
655844	5530	OG0007100	XP_007821768.2	KID68745.1
655844	5530	OG0007101	XP_007821767.2	KID68746.1
655844	5530	OG0007102	XP_007821766.2	KID68747.1
655844	5530	OG0007103	XP_007821765.2	KID68748.1
655844	5530	OG0007104	XP_011411043.1	KID68749.1
655844	5530	OG0007105	XP_007821764.2	KID68750.1
655844	5530	OG0007106	XP_007821763.2	KID68751.1
655844	5530	OG0007107	XP_007821762.1	KID68752.1
655844	5530	OG0007108	XP_007821761.1	KID68753.1
655844	5530	OG0007109	XP_007821760.1	KID68754.1
655844	5530	OG0007110	XP_007821758.1	KID68756.1
655844	5530	OG0007111	XP_007821757.2	KID68757.1
655844	5530	OG0007112	XP_007821756.1	KID68758.1
655844	5530	OG0007113	XP_007821755.1	KID68759.1
655844	5530	OG0007114	XP_007821754.1	KID68760.1
655844	5530	OG0007115	XP_007821752.2	KID68761.1
655844	5530	OG0007116	XP_007821751.1	KID68762.1
655844	5530	OG0007117	XP_007821750.1	KID68763.1
655844	5530	OG0007118	XP_007821749.2	KID68764.1
655844	5530	OG0007119	XP_007821747.1	KID68766.1
655844	5530	OG0007120	XP_007821746.1	KID68767.1
655844	5530	OG0007121	XP_007821744.1	KID68769.1
655844	5530	OG0007122	XP_007821742.2	KID68771.1
655844	5530	OG0007123	XP_007821741.1	KID68772.1
655844	5530	OG0007124	XP_007821740.1	KID68773.1
655844	5530	OG0007125	XP_007821739.1	KID68774.1
655844	5530	OG0007126	XP_011411045.1	KID68775.1
655844	5530	OG0007127	XP_007821738.1	KID68776.1
655844	5530	OG0007128	XP_011411046.1	KID68777.1
655844	5530	OG0007129	XP_007821737.1	KID68778.1
655844	5530	OG0007130	XP_007821736.1	KID68779.1
655844	5530	OG0007131	XP_007821735.1	KID68780.1
655844	5530	OG0007132	XP_007821734.1	KID68781.1
655844	5530	OG0007133	XP_007821729.1	KID68786.1
655844	5530	OG0007134	XP_007821728.1	KID68787.1
655844	5530	OG0007135	XP_007821727.1	KID68788.1
655844	5530	OG0007136	XP_007821726.1	KID68789.1
655844	5530	OG0007137	XP_007821725.1	KID68790.1
655844	5530	OG0007138	XP_007821724.1	KID68791.1
655844	5530	OG0007139	XP_007821723.2	KID68792.1
655844	5530	OG0007140	XP_007821721.1	KID68794.1
655844	5530	OG0007141	XP_007821720.1	KID68796.1
655844	5530	OG0007142	XP_007821719.1	KID68797.1
655844	5530	OG0007143	XP_007821718.2	KID68798.1
655844	5530	OG0007144	XP_007821717.1	KID68799.1
655844	5530	OG0007145	XP_007821716.1	KID68800.1
655844	5530	OG0007146	XP_007821715.1	KID68801.1
655844	5530	OG0007147	XP_007821714.1	KID68802.1
655844	5530	OG0007148	XP_007821713.1	KID68803.1
655844	5530	OG0007149	XP_007821711.2	KID68805.1
655844	5530	OG0007150	XP_007821709.1	KID68806.1
655844	5530	OG0007151	XP_007821708.1	KID68807.1
655844	5530	OG0007152	XP_007821707.1	KID68808.1
655844	5530	OG0007153	XP_011411047.1	KID68809.1
655844	5530	OG0007154	XP_011411048.1	KID68810.1
655844	5530	OG0007155	XP_007821706.1	KID68811.1
655844	5530	OG0007156	XP_007821705.1	KID68812.1
655844	5530	OG0007157	XP_007821704.2	KID68813.1
655844	5530	OG0007158	XP_007821703.1	KID68814.1
655844	5530	OG0007159	XP_007821702.1	KID68815.1
655844	5530	OG0007160	XP_007821701.1	KID68816.1
655844	5530	OG0007161	XP_007821699.1	KID68818.1
655844	5530	OG0007162	XP_007821698.2	KID68819.1
655844	5530	OG0007163	XP_007821696.1	KID68821.1
655844	5530	OG0007164	XP_007821695.1	KID68822.1
655844	5530	OG0007165	XP_007821694.2	KID68823.1
655844	5530	OG0007166	XP_007821692.1	KID68825.1
655844	5530	OG0007167	XP_007821691.2	KID68826.1
655844	5530	OG0007168	XP_007821690.1	KID68827.1
655844	5530	OG0007169	XP_007821689.1	KID68828.1
655844	5530	OG0007170	XP_007821688.1	KID68829.1
655844	5530	OG0007171	XP_007821687.1	KID68830.1
655844	5530	OG0007172	XP_007821686.1	KID68831.1
655844	5530	OG0007173	XP_007821685.1	KID68832.1
655844	5530	OG0007174	XP_007821684.1	KID68833.1
655844	5530	OG0007175	XP_007821682.2	KID68835.1
655844	5530	OG0007176	XP_007821681.1	KID68836.1
655844	5530	OG0007177	XP_007821680.1	KID68837.1
655844	5530	OG0007178	XP_007821679.1	KID68838.1
655844	5530	OG0007179	XP_007821678.1	KID68839.1
655844	5530	OG0007180	XP_007821677.1	KID68840.1
655844	5530	OG0007181	XP_007821676.1	KID68841.1
655844	5530	OG0007182	XP_007821675.2	KID68842.1
655844	5530	OG0007183	XP_007821674.2	KID68843.1
655844	5530	OG0007184	XP_007821673.1	KID68844.1
655844	5530	OG0007185	XP_007821672.1	KID68845.1
655844	5530	OG0007186	XP_007821671.1	KID68846.1
655844	5530	OG0007187	XP_007821670.1	KID68847.1
655844	5530	OG0007188	XP_007821668.2	KID68849.1
655844	5530	OG0007189	XP_007821665.1	KID68851.1
655844	5530	OG0007190	XP_007821664.2	KID68852.1
655844	5530	OG0007191	XP_007821663.1	KID68853.1
655844	5530	OG0007192	XP_007821661.2	KID68855.1
655844	5530	OG0007193	XP_007821660.1	KID68856.1
655844	5530	OG0007194	XP_007821659.2	KID68857.1
655844	5530	OG0007195	XP_007821657.1	KID68859.1
655844	5530	OG0007196	XP_007821656.2	KID68860.1
655844	5530	OG0007197	XP_007821655.1	KID68861.1
655844	5530	OG0007198	XP_007821654.1	KID68862.1
655844	5530	OG0007199	XP_007821653.1	KID68863.1
655844	5530	OG0007200	XP_007821652.1	KID68864.1
655844	5530	OG0007201	XP_007821651.1	KID68865.1
655844	5530	OG0007202	XP_007821649.1	KID68867.1
655844	5530	OG0007203	XP_007821647.2	KID68869.1
655844	5530	OG0007204	XP_007821646.1	KID68870.1
655844	5530	OG0007205	XP_007821645.2	KID68871.1
655844	5530	OG0007206	XP_007821644.1	KID68872.1
655844	5530	OG0007207	XP_007821643.2	KID68873.1
655844	5530	OG0007208	XP_011411051.1	KID68874.1
655844	5530	OG0007209	XP_007821642.1	KID68876.1
655844	5530	OG0007210	XP_007821641.1	KID68877.1
655844	5530	OG0007211	XP_007821640.1	KID68878.1
655844	5530	OG0007212	XP_007821639.1	KID68879.1
655844	5530	OG0007213	XP_007821638.1	KID68880.1
655844	5530	OG0007214	XP_007821636.1	KID68881.1
655844	5530	OG0007215	XP_007821635.1	KID68882.1
655844	5530	OG0007216	XP_007821634.1	KID68883.1
655844	5530	OG0007217	XP_007821633.1	KID68884.1
655844	5530	OG0007218	XP_007821632.1	KID68885.1
655844	5530	OG0007219	XP_007821631.1	KID68886.1
655844	5530	OG0007220	XP_007821630.1	KID68887.1
655844	5530	OG0007221	XP_007821628.1	KID68889.1
655844	5530	OG0007222	XP_007821627.2	KID68890.1
655844	5530	OG0007223	XP_011411053.1	KID68891.1
655844	5530	OG0007224	XP_007821626.2	KID68892.1
655844	5530	OG0007225	XP_007821625.1	KID68893.1
655844	5530	OG0007226	XP_007821624.2	KID68894.1
655844	5530	OG0007227	XP_007821623.1	KID68895.1
655844	5530	OG0007228	XP_007821622.1	KID68896.1
655844	5530	OG0007229	XP_007821621.1	KID68897.1
655844	5530	OG0007230	XP_007821620.1	KID68898.1
655844	5530	OG0007231	XP_007821619.1	KID68899.1
655844	5530	OG0007232	XP_007821618.2	KID68900.1
655844	5530	OG0007233	XP_007821617.2	KID68901.1
655844	5530	OG0007234	XP_007821616.2	KID68902.1
655844	5530	OG0007235	XP_007826144.1	KID69080.1
655844	5530	OG0007236	XP_007826138.1	KID69088.1
655844	5530	OG0007237	XP_007826135.1	KID69091.1
655844	5530	OG0007238	XP_007826134.1	KID69092.1
655844	5530	OG0007239	XP_007826133.1	KID69093.1
655844	5530	OG0007240	XP_007826132.2	KID69094.1
655844	5530	OG0007241	XP_007826131.1	KID69095.1
655844	5530	OG0007242	XP_007826130.1	KID69096.1
655844	5530	OG0007243	XP_007826128.1	KID69098.1
655844	5530	OG0007244	XP_007824749.1	KID69099.1
655844	5530	OG0007245	XP_007824748.1	KID69100.1
655844	5530	OG0007246	XP_007824747.1	KID69101.1
655844	5530	OG0007247	XP_007824743.1	KID69104.1
655844	5530	OG0007248	XP_007824742.1	KID69105.1
655844	5530	OG0007249	XP_007824741.1	KID69106.1
655844	5530	OG0007250	XP_007824740.1	KID69107.1
655844	5530	OG0007251	XP_007824739.1	KID69108.1
655844	5530	OG0007252	XP_007824738.2	KID69109.1
655844	5530	OG0007253	XP_007824737.1	KID69111.1
655844	5530	OG0007254	XP_007824736.2	KID69112.1
655844	5530	OG0007255	XP_007824735.1	KID69113.1
655844	5530	OG0007256	XP_007824734.1	KID69114.1
655844	5530	OG0007257	XP_007824732.1	KID69116.1
655844	5530	OG0007258	XP_011411273.1	KID69118.1
655844	5530	OG0007259	XP_007824730.1	KID69119.1
655844	5530	OG0007260	XP_007824729.1	KID69120.1
655844	5530	OG0007261	XP_007824727.2	KID69122.1
655844	5530	OG0007262	XP_007824726.1	KID69123.1
655844	5530	OG0007263	XP_007824725.2	KID69124.1
655844	5530	OG0007264	XP_007824724.1	KID69126.1
655844	5530	OG0007265	XP_007824720.1	KID69127.1
655844	5530	OG0007266	XP_007824719.1	KID69128.1
655844	5530	OG0007267	XP_007824718.1	KID69129.1
655844	5530	OG0007268	XP_007824712.1	KID69132.1
655844	5530	OG0007269	XP_007824711.1	KID69133.1
655844	5530	OG0007270	XP_007824710.1	KID69134.1
655844	5530	OG0007271	XP_007824709.1	KID69135.1
655844	5530	OG0007272	XP_007824708.1	KID69136.1
655844	5530	OG0007273	XP_007824706.2	KID69138.1
655844	5530	OG0007274	XP_007824705.1	KID69139.1
655844	5530	OG0007275	XP_007824704.2	KID69140.1
655844	5530	OG0007276	XP_007824703.1	KID69141.1
655844	5530	OG0007277	XP_007824702.1	KID69142.1
655844	5530	OG0007278	XP_011411271.1	KID69143.1
655844	5530	OG0007279	XP_007824701.1	KID69144.1
655844	5530	OG0007280	XP_007824700.1	KID69145.1
655844	5530	OG0007281	XP_011411270.1	KID69146.1
655844	5530	OG0007282	XP_007824699.1	KID69147.1
655844	5530	OG0007283	XP_007824697.1	KID69148.1
655844	5530	OG0007284	XP_007824696.1	KID69149.1
655844	5530	OG0007285	XP_007824695.2	KID69150.1
655844	5530	OG0007286	XP_007824694.1	KID69151.1
655844	5530	OG0007287	XP_007824693.1	KID69152.1
655844	5530	OG0007288	XP_007824692.2	KID69153.1
655844	5530	OG0007289	XP_007824685.1	KID69160.1
655844	5530	OG0007290	XP_007824684.2	KID69161.1
655844	5530	OG0007291	XP_007824683.1	KID69162.1
655844	5530	OG0007292	XP_007824682.1	KID69163.1
655844	5530	OG0007293	XP_007824681.2	KID69164.1
655844	5530	OG0007294	XP_007824680.1	KID69165.1
655844	5530	OG0007295	XP_007824679.1	KID69166.1
655844	5530	OG0007296	XP_011411266.1	KID69168.1
655844	5530	OG0007297	XP_007824678.1	KID69169.1
655844	5530	OG0007298	XP_007824677.1	KID69170.1
655844	5530	OG0007299	XP_007824676.1	KID69171.1
655844	5530	OG0007300	XP_007824675.1	KID69172.1
655844	5530	OG0007301	XP_007824674.1	KID69173.1
655844	5530	OG0007302	XP_007824673.2	KID69174.1
655844	5530	OG0007303	XP_007824672.2	KID69175.1
655844	5530	OG0007304	XP_007824671.1	KID69176.1
655844	5530	OG0007305	XP_007824670.2	KID69177.1
655844	5530	OG0007306	XP_007824669.1	KID69178.1
655844	5530	OG0007307	XP_007824668.2	KID69179.1
655844	5530	OG0007308	XP_007824667.1	KID69180.1
655844	5530	OG0007309	XP_007824666.1	KID69181.1
655844	5530	OG0007310	XP_007824665.1	KID69182.1
655844	5530	OG0007311	XP_007824664.1	KID69183.1
655844	5530	OG0007312	XP_007824663.2	KID69184.1
655844	5530	OG0007313	XP_007824661.1	KID69186.1
655844	5530	OG0007314	XP_007824660.1	KID69187.1
655844	5530	OG0007315	XP_007826283.2	KID69188.1
655844	5530	OG0007316	XP_007826281.2	KID69190.1
655844	5530	OG0007317	XP_007826279.1	KID69192.1
655844	5530	OG0007318	XP_007826278.1	KID69193.1
655844	5530	OG0007319	XP_007826277.1	KID69194.1
655844	5530	OG0007320	XP_007826275.1	KID69196.1
655844	5530	OG0007321	XP_007826274.1	KID69197.1
655844	5530	OG0007322	XP_007826273.1	KID69198.1
655844	5530	OG0007323	XP_007826272.2	KID69199.1
655844	5530	OG0007324	XP_007826271.1	KID69200.1
655844	5530	OG0007325	XP_007826270.1	KID69201.1
655844	5530	OG0007326	XP_007826269.1	KID69202.1
655844	5530	OG0007327	XP_007826268.2	KID69203.1
655844	5530	OG0007328	XP_007826267.2	KID69204.1
655844	5530	OG0007329	XP_007826266.1	KID69205.1
655844	5530	OG0007330	XP_007826265.1	KID69206.1
655844	5530	OG0007331	XP_007826264.1	KID69207.1
655844	5530	OG0007332	XP_007826263.1	KID69208.1
655844	5530	OG0007333	XP_007826260.1	KID69213.1
655844	5530	OG0007334	XP_011411263.1	KID69214.1
655844	5530	OG0007335	XP_007826259.1	KID69215.1
